"payment_id","subscription_id","user_id","subscription_type","amount_cents","amount","payment_method","payment_time_raw","created_time_raw"
3614,3396,3557,"Student",99,"0.99","Debit Card",NULL,"14:03.8"
4054,3397,5315,"Family",299,"2.99","Wallet",NULL,"20:03.1"
4032,3398,4981,"Student",99,"0.99","Debit Card",NULL,"20:02.9"
2622,3399,4577,"Family",299,"2.99","Credit Card",NULL,"58:19.0"
2923,3400,7156,"Family",299,"2.99","Debit Card",NULL,"47:44.0"
3198,3401,7819,"Student",99,"0.99","Credit Card",NULL,"49:09.8"
3371,3402,1783,"Student",99,"0.99","Net Banking",NULL,"00:01.7"
3656,3403,4740,"Student",99,"0.99","Credit Card",NULL,"08:17.7"
2163,3404,487,"Family",299,"2.99","UPI",NULL,"35:17.5"
3688,3405,448,"Student",99,"0.99","Net Banking",NULL,"49:52.6"
3479,3406,1967,"Student",99,"0.99","UPI",NULL,"06:54.1"
3343,3407,3414,"Premium",199,"1.99","Credit Card",NULL,"05:50.2"
4100,3408,2168,"Premium",199,"1.99","UPI",NULL,"32:43.7"
3474,3409,6291,"Student",99,"0.99","UPI",NULL,"20:22.8"
3368,3410,610,"Student",99,"0.99","Wallet",NULL,"11:58.9"
2670,3411,6631,"Student",99,"0.99","Debit Card",NULL,"23:22.6"
2797,3412,8758,"Student",99,"0.99","Credit Card",NULL,"48:34.7"
2470,3413,4130,"Student",99,"0.99","Credit Card",NULL,"38:52.0"
3096,3416,1717,"Student",99,"0.99","Credit Card",NULL,"33:20.6"
2581,3417,4316,"Student",99,"0.99","UPI",NULL,"50:49.1"
2631,3418,2018,"Student",99,"0.99","Debit Card",NULL,"03:27.2"
3000,3419,1411,"Family",299,"2.99","Wallet",NULL,"50:21.6"
3796,3421,939,"Family",299,"2.99","Net Banking",NULL,"15:10.2"
2674,3422,6877,"Student",99,"0.99","Net Banking",NULL,"29:46.0"
2525,3423,2026,"Family",299,"2.99","Wallet",NULL,"13:07.5"
2680,3424,8888,"Student",99,"0.99","Wallet",NULL,"48:49.9"
3278,3427,5105,"Family",299,"2.99","Debit Card",NULL,"39:01.8"
3842,3428,5173,"Student",99,"0.99","UPI",NULL,"17:18.6"
3731,3429,5808,"Premium",199,"1.99","Credit Card",NULL,"27:16.7"
3897,3430,10421,"Student",99,"0.99","Wallet",NULL,"33:44.0"
2467,3431,6349,"Student",99,"0.99","Net Banking",NULL,"33:04.5"
2460,3432,2414,"Student",99,"0.99","Debit Card",NULL,"04:52.9"
3384,3433,6819,"Student",99,"0.99","UPI",NULL,"30:10.4"
2679,3434,845,"Premium",199,"1.99","Net Banking",NULL,"48:34.4"
3072,3435,9679,"Family",299,"2.99","Net Banking",NULL,"36:49.4"
3224,3436,9972,"Family",299,"2.99","Wallet",NULL,"21:13.7"
3258,3437,8427,"Premium",199,"1.99","Credit Card",NULL,"48:40.5"
3357,3438,4892,"Family",299,"2.99","Credit Card",NULL,"48:13.3"
2554,3439,699,"Premium",199,"1.99","Wallet",NULL,"42:03.5"
2780,3440,10674,"Student",99,"0.99","UPI",NULL,"49:25.7"
2507,3441,6090,"Family",299,"2.99","UPI",NULL,"22:32.7"
3843,3442,9637,"Student",99,"0.99","Wallet",NULL,"25:04.0"
3959,3443,4630,"Student",99,"0.99","UPI",NULL,"14:16.2"
2617,3444,10799,"Premium",199,"1.99","Net Banking",NULL,"32:58.6"
3849,3446,4606,"Student",99,"0.99","Credit Card",NULL,"18:08.1"
4040,3447,564,"Family",299,"2.99","Net Banking",NULL,"13:13.3"
2753,3448,3794,"Family",299,"2.99","UPI",NULL,"34:58.0"
3134,3449,1739,"Student",99,"0.99","Debit Card",NULL,"26:24.2"
2316,3450,597,"Family",299,"2.99","Net Banking",NULL,"23:38.8"
2738,3452,2732,"Family",299,"2.99","UPI",NULL,"30:18.4"
2344,3453,8872,"Family",299,"2.99","Debit Card",NULL,"42:14.3"
2233,3454,6018,"Student",99,"0.99","Wallet",NULL,"58:35.8"
2133,3455,528,"Student",99,"0.99","Debit Card",NULL,"15:32.9"
2766,3456,10592,"Family",299,"2.99","UPI",NULL,"48:22.3"
2929,3458,5396,"Premium",199,"1.99","Debit Card",NULL,"07:20.8"
2155,3459,6750,"Student",99,"0.99","Credit Card",NULL,"01:37.1"
3997,3461,8366,"Premium",199,"1.99","Net Banking",NULL,"27:15.0"
3344,3462,4814,"Family",299,"2.99","Debit Card",NULL,"07:33.9"
3496,3463,5299,"Family",299,"2.99","Net Banking",NULL,"16:47.2"
3022,3464,3698,"Family",299,"2.99","UPI",NULL,"24:46.5"
2645,3465,2989,"Premium",199,"1.99","UPI",NULL,"16:52.9"
3936,3466,7704,"Student",99,"0.99","Credit Card",NULL,"19:12.2"
2272,3467,4825,"Premium",199,"1.99","Credit Card",NULL,"20:13.8"
3706,3468,7025,"Premium",199,"1.99","UPI",NULL,"35:13.4"
2105,3469,5561,"Student",99,"0.99","Net Banking",NULL,"37:52.6"
2380,3470,425,"Family",299,"2.99","Debit Card",NULL,"28:36.7"
2357,3471,3660,"Premium",199,"1.99","Net Banking",NULL,"58:50.6"
2941,3472,2023,"Family",299,"2.99","Credit Card",NULL,"09:08.4"
3243,3473,4425,"Student",99,"0.99","Wallet",NULL,"14:30.7"
4056,3474,3533,"Family",299,"2.99","Debit Card",NULL,"48:55.3"
3992,3475,5959,"Premium",199,"1.99","Debit Card",NULL,"37:55.4"
3428,3476,7650,"Family",299,"2.99","Wallet",NULL,"52:17.8"
4012,3477,3182,"Student",99,"0.99","UPI",NULL,"37:34.0"
2400,3479,2200,"Family",299,"2.99","Wallet",NULL,"16:39.2"
3427,3480,2504,"Student",99,"0.99","Debit Card",NULL,"46:43.8"
3473,3481,2908,"Premium",199,"1.99","Wallet",NULL,"38:32.0"
3373,3482,1752,"Premium",199,"1.99","Credit Card",NULL,"50:14.7"
4059,3483,4011,"Student",99,"0.99","UPI",NULL,"42:59.3"
2831,3484,309,"Student",99,"0.99","Credit Card",NULL,"50:44.1"
4057,3485,3240,"Student",99,"0.99","Wallet",NULL,"26:31.4"
3340,3487,5424,"Student",99,"0.99","Wallet",NULL,"50:59.6"
3809,3488,7131,"Family",299,"2.99","Net Banking",NULL,"45:41.1"
3854,3489,5275,"Student",99,"0.99","Debit Card",NULL,"56:58.5"
3519,3490,4293,"Student",99,"0.99","Credit Card",NULL,"01:25.8"
3116,3492,9389,"Student",99,"0.99","Credit Card",NULL,"41:28.8"
3895,3493,1886,"Student",99,"0.99","Net Banking",NULL,"11:48.4"
3062,3494,5794,"Student",99,"0.99","Credit Card",NULL,"10:00.6"
3920,3495,3342,"Premium",199,"1.99","Credit Card",NULL,"55:27.2"
2340,3496,9313,"Student",99,"0.99","Wallet",NULL,"27:44.5"
3910,3497,5440,"Premium",199,"1.99","Net Banking",NULL,"48:36.2"
3308,3498,7047,"Family",299,"2.99","Wallet",NULL,"42:08.8"
2264,3499,4253,"Student",99,"0.99","Debit Card",NULL,"00:03.5"
3962,3500,428,"Student",99,"0.99","UPI",NULL,"41:24.6"
2874,3502,1193,"Student",99,"0.99","UPI",NULL,"25:45.9"
3810,3503,4129,"Premium",199,"1.99","Credit Card",NULL,"07:16.6"
3802,3505,8266,"Family",299,"2.99","Wallet",NULL,"34:48.3"
3196,3506,6012,"Family",299,"2.99","UPI",NULL,"10:25.8"
3424,3507,9164,"Family",299,"2.99","Debit Card",NULL,"18:13.0"
3950,3508,721,"Student",99,"0.99","Credit Card",NULL,"56:14.0"
3987,3509,10312,"Student",99,"0.99","UPI",NULL,"49:10.6"
2691,3510,4171,"Student",99,"0.99","Credit Card",NULL,"00:28.8"
3462,3511,3436,"Student",99,"0.99","Wallet",NULL,"10:14.4"
2559,3512,8753,"Premium",199,"1.99","Wallet",NULL,"58:32.5"
2902,3513,125,"Student",99,"0.99","Net Banking",NULL,"36:17.2"
3757,3514,1495,"Student",99,"0.99","Credit Card",NULL,"21:10.3"
3080,3515,8161,"Student",99,"0.99","UPI",NULL,"08:48.9"
2867,3516,6755,"Family",299,"2.99","UPI",NULL,"28:27.4"
3099,3517,2319,"Student",99,"0.99","Net Banking",NULL,"44:54.1"
3919,3518,2307,"Premium",199,"1.99","UPI",NULL,"15:49.0"
4047,3519,5273,"Student",99,"0.99","Debit Card",NULL,"28:16.5"
2616,3520,3627,"Family",299,"2.99","UPI",NULL,"39:58.2"
2649,3521,10782,"Student",99,"0.99","Net Banking",NULL,"54:16.7"
3057,3522,5745,"Student",99,"0.99","Wallet",NULL,"55:51.2"
2698,3523,6103,"Family",299,"2.99","Credit Card",NULL,"51:34.0"
3777,3524,1176,"Premium",199,"1.99","Credit Card",NULL,"01:00.0"
3159,3525,7115,"Student",99,"0.99","Wallet",NULL,"52:22.0"
2237,3526,618,"Student",99,"0.99","Wallet",NULL,"07:03.4"
3808,3527,3487,"Student",99,"0.99","UPI",NULL,"10:28.8"
2508,3528,4246,"Student",99,"0.99","Wallet",NULL,"34:16.5"
3025,3529,3144,"Student",99,"0.99","Debit Card",NULL,"20:54.0"
2250,3530,10155,"Student",99,"0.99","Credit Card",NULL,"04:15.7"
2563,3532,4443,"Family",299,"2.99","Wallet",NULL,"17:08.5"
3618,3533,3986,"Family",299,"2.99","Debit Card",NULL,"50:00.6"
3659,3535,5418,"Premium",199,"1.99","Net Banking",NULL,"44:43.9"
2402,3536,7605,"Family",299,"2.99","Credit Card",NULL,"53:42.0"
2642,3539,956,"Student",99,"0.99","Wallet",NULL,"37:05.8"
2562,3540,397,"Family",299,"2.99","UPI",NULL,"34:22.9"
3028,3542,7885,"Student",99,"0.99","Net Banking",NULL,"33:00.8"
3431,3543,3390,"Student",99,"0.99","UPI",NULL,"58:15.7"
3609,3544,4759,"Premium",199,"1.99","Debit Card",NULL,"43:42.2"
2137,3545,8029,"Family",299,"2.99","Debit Card",NULL,"16:34.9"
3621,3546,7655,"Family",299,"2.99","Wallet",NULL,"58:53.5"
3323,3547,9641,"Student",99,"0.99","Wallet",NULL,"47:25.0"
3055,3548,6445,"Student",99,"0.99","Wallet",NULL,"26:59.3"
3654,3549,6909,"Student",99,"0.99","UPI",NULL,"08:47.0"
2771,3550,53,"Family",299,"2.99","Wallet",NULL,"10:46.5"
3409,3551,3885,"Student",99,"0.99","Credit Card",NULL,"59:18.1"
2604,3552,4259,"Student",99,"0.99","Credit Card",NULL,"26:11.2"
3552,3553,9132,"Student",99,"0.99","Wallet",NULL,"06:57.2"
2702,3555,1655,"Student",99,"0.99","Wallet",NULL,"43:37.7"
4084,3557,93,"Student",99,"0.99","Wallet",NULL,"59:27.2"
3365,3558,4153,"Premium",199,"1.99","UPI",NULL,"56:43.9"
3246,3559,1510,"Student",99,"0.99","Net Banking",NULL,"12:34.4"
2160,3561,3273,"Student",99,"0.99","Wallet",NULL,"53:01.8"
3237,3562,969,"Student",99,"0.99","Debit Card",NULL,"15:40.2"
2166,3563,898,"Student",99,"0.99","Wallet",NULL,"13:47.4"
3611,3564,4225,"Family",299,"2.99","Net Banking",NULL,"51:02.0"
2740,3567,3129,"Student",99,"0.99","Credit Card",NULL,"38:26.1"
3626,3568,6796,"Student",99,"0.99","UPI",NULL,"56:51.3"
2614,3570,4355,"Family",299,"2.99","UPI",NULL,"04:38.8"
3715,3571,2833,"Premium",199,"1.99","UPI",NULL,"47:06.5"
3720,3572,2999,"Family",299,"2.99","Wallet",NULL,"20:06.7"
2430,3574,1121,"Student",99,"0.99","UPI",NULL,"12:06.2"
3209,3576,7536,"Student",99,"0.99","Net Banking",NULL,"30:32.2"
4018,3577,3944,"Premium",199,"1.99","Credit Card",NULL,"19:10.7"
2243,3578,2512,"Premium",199,"1.99","Debit Card",NULL,"32:10.1"
2109,3579,388,"Family",299,"2.99","Wallet",NULL,"49:52.6"
3922,3580,6621,"Family",299,"2.99","Credit Card",NULL,"22:21.0"
2417,3581,1259,"Student",99,"0.99","Net Banking",NULL,"20:53.3"
3088,3582,3514,"Family",299,"2.99","Credit Card",NULL,"42:39.0"
3953,3583,6411,"Student",99,"0.99","UPI",NULL,"09:38.7"
3363,3584,224,"Student",99,"0.99","Net Banking",NULL,"24:44.9"
2248,3585,4123,"Premium",199,"1.99","Credit Card",NULL,"29:38.7"
4078,3586,5359,"Premium",199,"1.99","Net Banking",NULL,"13:31.5"
3701,3587,8001,"Family",299,"2.99","Wallet",NULL,"35:12.2"
3167,3588,4601,"Student",99,"0.99","Debit Card",NULL,"44:47.6"
3889,3589,5364,"Premium",199,"1.99","Debit Card",NULL,"50:17.3"
3113,3590,7533,"Student",99,"0.99","UPI",NULL,"37:27.2"
2346,3592,306,"Family",299,"2.99","UPI",NULL,"32:06.6"
3933,3593,1100,"Premium",199,"1.99","Net Banking",NULL,"32:20.5"
3781,3594,4215,"Premium",199,"1.99","Debit Card",NULL,"28:52.6"
3568,3595,8701,"Family",299,"2.99","Wallet",NULL,"42:37.0"
2452,3596,3834,"Family",299,"2.99","Credit Card",NULL,"52:32.8"
2693,3597,6102,"Student",99,"0.99","Wallet",NULL,"21:57.3"
3677,3598,958,"Premium",199,"1.99","Credit Card",NULL,"59:01.2"
3230,3599,4024,"Family",299,"2.99","Net Banking",NULL,"17:13.7"
3087,3600,5883,"Family",299,"2.99","Credit Card",NULL,"37:02.2"
3668,3601,3911,"Student",99,"0.99","Credit Card",NULL,"41:41.3"
2321,3602,6013,"Premium",199,"1.99","Wallet",NULL,"40:25.1"
3212,3603,2381,"Student",99,"0.99","Debit Card",NULL,"12:19.1"
2254,3604,2716,"Student",99,"0.99","Wallet",NULL,"21:00.2"
3875,3605,7121,"Premium",199,"1.99","Wallet",NULL,"58:13.7"
3137,3606,1410,"Student",99,"0.99","Debit Card",NULL,"20:05.8"
3645,3609,3816,"Student",99,"0.99","UPI",NULL,"38:05.0"
3929,3611,10269,"Student",99,"0.99","UPI",NULL,"26:19.2"
4050,3613,6386,"Student",99,"0.99","Wallet",NULL,"19:21.4"
2126,3614,1768,"Family",299,"2.99","Net Banking",NULL,"52:26.6"
2235,3615,3656,"Student",99,"0.99","Credit Card",NULL,"08:24.8"
3068,3616,4663,"Student",99,"0.99","Credit Card",NULL,"50:02.6"
3964,3617,2744,"Family",299,"2.99","UPI",NULL,"18:56.9"
2588,3618,4582,"Student",99,"0.99","Net Banking",NULL,"35:33.7"
2590,3619,2892,"Student",99,"0.99","Debit Card",NULL,"07:26.9"
3794,3620,4636,"Student",99,"0.99","Net Banking",NULL,"01:07.3"
2482,3621,4386,"Student",99,"0.99","Net Banking",NULL,"22:55.8"
4086,3622,4368,"Premium",199,"1.99","Wallet",NULL,"35:45.1"
2868,3623,5138,"Student",99,"0.99","Net Banking",NULL,"09:57.2"
2292,3624,103,"Premium",199,"1.99","Net Banking",NULL,"32:51.2"
3293,3625,6371,"Family",299,"2.99","UPI",NULL,"50:30.1"
3125,3626,5008,"Student",99,"0.99","UPI",NULL,"47:47.1"
3392,3627,51,"Student",99,"0.99","Debit Card",NULL,"08:03.7"
2553,3628,7444,"Family",299,"2.99","UPI",NULL,"28:43.8"
3039,3630,3762,"Family",299,"2.99","Credit Card",NULL,"46:51.6"
3564,3631,9844,"Premium",199,"1.99","Credit Card",NULL,"18:15.1"
2960,3632,3534,"Student",99,"0.99","Net Banking",NULL,"03:34.9"
3232,3633,4347,"Student",99,"0.99","UPI",NULL,"43:34.7"
4061,3634,6523,"Student",99,"0.99","Credit Card",NULL,"18:07.1"
3716,3636,4743,"Premium",199,"1.99","Wallet",NULL,"50:56.4"
3304,3637,2536,"Premium",199,"1.99","Credit Card",NULL,"36:41.0"
3737,3638,1414,"Premium",199,"1.99","UPI",NULL,"29:19.0"
3544,3639,7378,"Premium",199,"1.99","UPI",NULL,"00:42.2"
2492,3640,9240,"Premium",199,"1.99","Debit Card",NULL,"06:07.8"
2422,3642,10786,"Student",99,"0.99","Net Banking",NULL,"52:33.2"
3792,3643,3008,"Student",99,"0.99","Net Banking",NULL,"01:44.4"
3976,3644,8062,"Student",99,"0.99","Net Banking",NULL,"55:30.0"
3579,3645,7652,"Family",299,"2.99","Debit Card",NULL,"38:08.8"
3366,3646,5722,"Student",99,"0.99","Credit Card",NULL,"52:11.3"
3613,3647,5782,"Premium",199,"1.99","Net Banking",NULL,"07:33.1"
3335,3648,1356,"Student",99,"0.99","Net Banking",NULL,"06:05.1"
2337,3649,6625,"Family",299,"2.99","Debit Card",NULL,"07:19.8"
4033,3650,5655,"Student",99,"0.99","Credit Card",NULL,"56:48.0"
4019,3651,5610,"Student",99,"0.99","Credit Card",NULL,"22:14.5"
3957,3652,9037,"Student",99,"0.99","Net Banking",NULL,"21:35.0"
2896,3653,8337,"Family",299,"2.99","Wallet",NULL,"52:17.9"
3464,3654,3338,"Premium",199,"1.99","Debit Card",NULL,"01:52.0"
3226,3655,7515,"Student",99,"0.99","Debit Card",NULL,"43:43.5"
2390,3657,4367,"Student",99,"0.99","Credit Card",NULL,"34:17.8"
3686,3658,4815,"Student",99,"0.99","Credit Card",NULL,"51:00.0"
2971,3659,1501,"Family",299,"2.99","Debit Card",NULL,"22:18.8"
3748,3660,9200,"Student",99,"0.99","UPI",NULL,"34:00.7"
3937,3661,7507,"Premium",199,"1.99","Credit Card",NULL,"19:29.8"
3788,3662,7442,"Premium",199,"1.99","Debit Card",NULL,"11:17.1"
2829,3663,5961,"Premium",199,"1.99","Wallet",NULL,"21:44.1"
3555,3664,2076,"Premium",199,"1.99","Wallet",NULL,"56:21.3"
3845,3667,8175,"Student",99,"0.99","Wallet",NULL,"15:58.5"
3846,3668,8134,"Premium",199,"1.99","UPI",NULL,"29:23.8"
3339,3669,2514,"Premium",199,"1.99","Net Banking",NULL,"01:21.1"
2747,3670,231,"Family",299,"2.99","Net Banking",NULL,"00:20.9"
3540,3671,8850,"Family",299,"2.99","Wallet",NULL,"17:04.5"
3915,3672,7288,"Student",99,"0.99","Debit Card",NULL,"47:18.2"
3629,3673,6633,"Premium",199,"1.99","UPI",NULL,"02:30.5"
2582,3674,1419,"Student",99,"0.99","Wallet",NULL,"37:05.6"
3349,3675,9793,"Student",99,"0.99","UPI",NULL,"36:15.3"
2142,3676,412,"Student",99,"0.99","Wallet",NULL,"06:33.8"
2880,3677,5921,"Family",299,"2.99","UPI",NULL,"18:23.6"
3515,3678,1839,"Student",99,"0.99","Debit Card",NULL,"16:21.7"
2104,3679,3768,"Premium",199,"1.99","UPI",NULL,"38:44.9"
3078,3680,5624,"Premium",199,"1.99","Credit Card",NULL,"45:40.4"
3751,3681,6410,"Family",299,"2.99","UPI",NULL,"29:28.8"
3084,3682,4813,"Student",99,"0.99","UPI",NULL,"33:21.9"
2899,3684,3619,"Family",299,"2.99","Credit Card",NULL,"12:02.4"
2633,3685,5443,"Student",99,"0.99","Net Banking",NULL,"34:53.2"
3322,3686,6799,"Student",99,"0.99","Wallet",NULL,"25:01.2"
2324,3687,9,"Premium",199,"1.99","Debit Card",NULL,"21:07.9"
3924,3688,1204,"Student",99,"0.99","Wallet",NULL,"55:16.5"
2240,3690,9919,"Student",99,"0.99","Credit Card",NULL,"32:09.7"
2490,3692,9823,"Student",99,"0.99","Wallet",NULL,"16:19.4"
2255,3693,4840,"Family",299,"2.99","Debit Card",NULL,"46:29.3"
2364,3695,2561,"Student",99,"0.99","Credit Card",NULL,"31:29.4"
2578,3696,6854,"Premium",199,"1.99","Credit Card",NULL,"21:23.2"
3785,3698,9736,"Family",299,"2.99","Wallet",NULL,"21:33.4"
3630,3699,4937,"Family",299,"2.99","Debit Card",NULL,"46:35.4"
2872,3701,183,"Student",99,"0.99","Debit Card",NULL,"09:25.5"
2647,3702,4335,"Family",299,"2.99","Wallet",NULL,"09:57.5"
3282,3703,10780,"Premium",199,"1.99","Net Banking",NULL,"18:34.5"
2610,3704,4423,"Premium",199,"1.99","Debit Card",NULL,"54:28.4"
2637,3705,2518,"Premium",199,"1.99","UPI",NULL,"36:01.0"
3493,3706,861,"Family",299,"2.99","Debit Card",NULL,"25:27.2"
3581,3707,174,"Student",99,"0.99","Wallet",NULL,"52:11.6"
3118,3708,10598,"Premium",199,"1.99","Net Banking",NULL,"28:48.0"
3841,3709,7030,"Student",99,"0.99","Debit Card",NULL,"23:08.5"
2728,3710,3410,"Premium",199,"1.99","Credit Card",NULL,"12:10.6"
3033,3711,6152,"Student",99,"0.99","Wallet",NULL,"21:12.6"
3743,3712,4070,"Family",299,"2.99","Credit Card",NULL,"35:45.7"
2922,3714,9100,"Family",299,"2.99","Debit Card",NULL,"24:37.4"
2362,3715,1390,"Family",299,"2.99","Credit Card",NULL,"09:18.5"
3747,3716,9451,"Premium",199,"1.99","Wallet",NULL,"53:51.2"
2860,3717,4666,"Premium",199,"1.99","Credit Card",NULL,"06:31.0"
3761,3718,6695,"Student",99,"0.99","Debit Card",NULL,"21:55.7"
3644,3719,7583,"Premium",199,"1.99","Net Banking",NULL,"20:35.2"
2489,3720,9224,"Family",299,"2.99","UPI",NULL,"19:34.3"
2717,3721,4593,"Student",99,"0.99","Wallet",NULL,"52:19.8"
3704,3723,7314,"Student",99,"0.99","Wallet",NULL,"32:46.6"
3174,3724,8678,"Premium",199,"1.99","Credit Card",NULL,"37:35.0"
2144,3725,4851,"Family",299,"2.99","Wallet",NULL,"45:54.5"
2793,3726,1560,"Premium",199,"1.99","UPI",NULL,"16:23.6"
2204,3727,6747,"Student",99,"0.99","Wallet",NULL,"00:08.2"
2280,3728,9325,"Family",299,"2.99","Net Banking",NULL,"31:38.5"
2785,3730,6074,"Student",99,"0.99","Debit Card",NULL,"12:52.3"
2143,3731,4749,"Student",99,"0.99","UPI",NULL,"20:22.8"
3505,3732,9746,"Family",299,"2.99","Net Banking",NULL,"09:26.1"
3903,3733,7103,"Family",299,"2.99","Debit Card",NULL,"56:17.9"
3584,3734,9724,"Premium",199,"1.99","Net Banking",NULL,"09:43.5"
3874,3735,5230,"Student",99,"0.99","Debit Card",NULL,"37:49.4"
3561,3736,4968,"Premium",199,"1.99","UPI",NULL,"52:54.0"
2744,3737,6913,"Student",99,"0.99","Debit Card",NULL,"22:47.2"
3163,3738,5064,"Premium",199,"1.99","Debit Card",NULL,"32:07.4"
2188,3739,5467,"Family",299,"2.99","Net Banking",NULL,"37:02.6"
3077,3740,8254,"Student",99,"0.99","UPI",NULL,"13:40.0"
3958,3741,8178,"Student",99,"0.99","Credit Card",NULL,"04:01.1"
3661,3742,4656,"Family",299,"2.99","Net Banking",NULL,"08:11.4"
2871,3743,6611,"Premium",199,"1.99","UPI",NULL,"07:48.9"
2545,3744,10324,"Family",299,"2.99","UPI",NULL,"31:43.7"
2746,3745,4827,"Student",99,"0.99","UPI",NULL,"51:46.8"
2294,3746,2098,"Student",99,"0.99","UPI",NULL,"09:04.4"
3578,3748,3796,"Student",99,"0.99","Net Banking",NULL,"23:25.1"
2834,3749,7408,"Family",299,"2.99","Credit Card",NULL,"08:15.9"
2853,3750,7504,"Student",99,"0.99","Wallet",NULL,"48:15.4"
2646,3751,9286,"Student",99,"0.99","UPI",NULL,"54:02.8"
3439,3752,4540,"Premium",199,"1.99","Net Banking",NULL,"22:11.9"
2569,3753,5405,"Student",99,"0.99","UPI",NULL,"14:08.2"
3390,3754,6945,"Premium",199,"1.99","Net Banking",NULL,"16:50.3"
2411,3755,2163,"Premium",199,"1.99","Wallet",NULL,"34:21.5"
4085,3756,4288,"Student",99,"0.99","Debit Card",NULL,"51:23.5"
3370,3757,10020,"Student",99,"0.99","Net Banking",NULL,"32:26.4"
3881,3758,8607,"Student",99,"0.99","Net Banking",NULL,"27:22.5"
2729,3759,2873,"Student",99,"0.99","Net Banking",NULL,"40:29.6"
3408,3760,3127,"Family",299,"2.99","Net Banking",NULL,"26:41.2"
2696,3761,5965,"Premium",199,"1.99","Wallet",NULL,"36:25.3"
2721,3762,3207,"Student",99,"0.99","Net Banking",NULL,"06:00.4"
2480,3763,247,"Premium",199,"1.99","Debit Card",NULL,"57:22.9"
3848,3764,527,"Family",299,"2.99","Credit Card",NULL,"35:35.6"
2432,3765,8467,"Premium",199,"1.99","Wallet",NULL,"45:06.6"
3489,3766,3511,"Student",99,"0.99","Wallet",NULL,"34:19.5"
2415,3767,6426,"Family",299,"2.99","Credit Card",NULL,"08:53.7"
2958,3768,3748,"Premium",199,"1.99","Net Banking",NULL,"37:59.4"
3530,3769,6046,"Student",99,"0.99","Debit Card",NULL,"01:08.8"
2322,3771,488,"Premium",199,"1.99","Debit Card",NULL,"41:42.6"
2962,3772,5024,"Premium",199,"1.99","UPI",NULL,"19:58.4"
2397,3773,5377,"Student",99,"0.99","UPI",NULL,"04:43.6"
3291,3774,4542,"Family",299,"2.99","Credit Card",NULL,"23:55.1"
2511,3775,7254,"Premium",199,"1.99","Net Banking",NULL,"29:10.3"
2580,3779,8449,"Premium",199,"1.99","Credit Card",NULL,"55:02.0"
2905,3780,2291,"Family",299,"2.99","UPI",NULL,"21:54.4"
2517,3781,1693,"Family",299,"2.99","Net Banking",NULL,"00:05.4"
2625,3782,583,"Student",99,"0.99","Debit Card",NULL,"57:58.1"
3946,3783,2048,"Premium",199,"1.99","Net Banking",NULL,"34:51.0"
3362,3784,10387,"Student",99,"0.99","Credit Card",NULL,"02:04.4"
2386,3785,3467,"Premium",199,"1.99","Wallet",NULL,"31:44.9"
2212,3786,5705,"Family",299,"2.99","Net Banking",NULL,"57:33.7"
3791,3787,7155,"Family",299,"2.99","UPI",NULL,"00:33.9"
3522,3788,6225,"Premium",199,"1.99","UPI",NULL,"36:01.9"
2207,3790,4076,"Family",299,"2.99","Debit Card",NULL,"26:43.2"
2758,3791,5493,"Family",299,"2.99","Net Banking",NULL,"31:06.0"
2844,3792,3082,"Premium",199,"1.99","UPI",NULL,"30:15.8"
3079,3793,6982,"Student",99,"0.99","Credit Card",NULL,"51:39.2"
3296,3794,1964,"Student",99,"0.99","UPI",NULL,"31:57.1"
3652,3796,419,"Premium",199,"1.99","Credit Card",NULL,"47:47.1"
3786,3797,1307,"Premium",199,"1.99","Wallet",NULL,"22:00.8"
2997,3798,6194,"Premium",199,"1.99","Debit Card",NULL,"02:42.8"
2518,3799,1785,"Student",99,"0.99","Credit Card",NULL,"46:29.1"
3939,3800,2005,"Student",99,"0.99","Debit Card",NULL,"14:38.1"
