"subscription_id","user_id","subscription_type","start_date","end_date","is_active","is_churned","tenure_days","tenure_bucket"
3303,6210,"Premium","2021-09-16","2021-12-15",False,True,90,"31-90 days"
3304,718,"Family","2020-08-03","2021-01-30",False,True,180,"91-180 days"
3305,2585,"Family","2021-04-06","2022-04-06",False,True,365,"181-365 days"
3306,2008,"Student","2020-07-20","2020-10-18",False,True,90,"31-90 days"
3307,5470,"Premium","2023-07-03","2023-10-01",False,True,90,"31-90 days"
3308,927,"Student","2024-06-19","2025-06-19",False,True,365,"181-365 days"
3309,2800,"Student","2023-11-08","2024-05-06",False,True,180,"91-180 days"
3310,2113,"Student","2023-04-21","2024-04-20",False,True,365,"181-365 days"
3311,10373,"Family","2021-07-19","2022-01-15",False,True,180,"91-180 days"
3312,410,"Student","2020-12-02","2021-03-02",False,True,90,"31-90 days"
3314,8063,"Student","2024-10-08","2025-10-08",False,True,365,"181-365 days"
3315,16,"Student","2019-11-08","2020-11-07",False,True,365,"181-365 days"
3316,1533,"Student","2023-10-21","2024-04-18",False,True,180,"91-180 days"
3317,8013,"Premium","2021-07-27","2022-07-27",False,True,365,"181-365 days"
3318,5787,"Premium","2021-06-25","2021-07-25",False,True,30,"0-30 days"
3319,6957,"Premium","2022-06-15","2022-12-12",False,True,180,"91-180 days"
3320,8703,"Family","2020-12-12","2021-03-12",False,True,90,"31-90 days"
3321,810,"Premium","2023-06-25","2024-06-24",False,True,365,"181-365 days"
3322,9216,"Premium","2023-02-08","2023-08-07",False,True,180,"91-180 days"
3323,1146,"Student","2024-10-09","2025-04-07",False,True,180,"91-180 days"
3325,5372,"Student","2020-02-05","2020-08-03",False,True,180,"91-180 days"
3326,2244,"Family","2021-08-16","2021-11-14",False,True,90,"31-90 days"
3327,9439,"Student","2022-08-09","2022-09-08",False,True,30,"0-30 days"
3328,2831,"Family","2020-09-24","2021-03-23",False,True,180,"91-180 days"
3329,7635,"Family","2019-09-29","2019-12-28",False,True,90,"31-90 days"
3330,4201,"Student","2022-12-10","2023-01-09",False,True,30,"0-30 days"
3331,2883,"Student","2019-09-14","2020-09-13",False,True,365,"181-365 days"
3332,7988,"Premium","2022-04-17","2022-10-14",False,True,180,"91-180 days"
3333,1187,"Premium","2019-12-07","2020-01-06",False,True,30,"0-30 days"
3334,9609,"Family","2020-10-07","2021-01-05",False,True,90,"31-90 days"
3335,4017,"Student","2020-04-24","2020-07-23",False,True,90,"31-90 days"
3336,1232,"Student","2022-01-22","2022-07-21",False,True,180,"91-180 days"
3337,8670,"Family","2019-07-31","2020-01-27",False,True,180,"91-180 days"
3338,5348,"Student","2021-08-05","2021-09-04",False,True,30,"0-30 days"
3339,180,"Premium","2025-04-24","2025-07-23",False,True,90,"31-90 days"
3340,921,"Premium","2021-11-23","2022-02-21",False,True,90,"31-90 days"
3341,907,"Premium","2019-08-26","2019-11-24",False,True,90,"31-90 days"
3342,3071,"Student","2023-09-16","2024-09-15",False,True,365,"181-365 days"
3343,7098,"Student","2021-07-15","2021-10-13",False,True,90,"31-90 days"
3344,4204,"Student","2020-01-06","2020-02-05",False,True,30,"0-30 days"
3345,6632,"Student","2021-03-08","2021-04-07",False,True,30,"0-30 days"
3346,2126,"Student","2024-01-12","2025-01-11",False,True,365,"181-365 days"
3347,5521,"Premium","2025-02-09","2025-08-08",False,True,180,"91-180 days"
3348,7135,"Family","2022-11-17","2023-05-16",False,True,180,"91-180 days"
3349,6024,"Student","2024-11-24","2025-05-23",False,True,180,"91-180 days"
3352,4809,"Premium","2021-02-08","2022-02-08",False,True,365,"181-365 days"
3353,6182,"Premium","2020-08-21","2020-09-20",False,True,30,"0-30 days"
3354,3818,"Student","2019-06-28","2020-06-27",False,True,365,"181-365 days"
3355,7832,"Family","2021-05-06","2021-11-02",False,True,180,"91-180 days"
3356,1616,"Premium","2022-09-19","2023-09-19",False,True,365,"181-365 days"
3357,4600,"Student","2022-02-04","2022-03-06",False,True,30,"0-30 days"
3358,6098,"Student","2024-01-03","2024-02-02",False,True,30,"0-30 days"
3359,5715,"Student","2023-08-25","2024-02-21",False,True,180,"91-180 days"
3360,6787,"Student","2023-11-08","2024-11-07",False,True,365,"181-365 days"
3361,6492,"Student","2023-10-11","2024-04-08",False,True,180,"91-180 days"
3362,4409,"Family","2019-10-01","2019-12-30",False,True,90,"31-90 days"
3363,5282,"Student","2025-03-08","2025-09-04",False,True,180,"91-180 days"
3364,1372,"Family","2023-07-25","2024-01-21",False,True,180,"91-180 days"
3365,1311,"Student","2024-03-18","2024-06-16",False,True,90,"31-90 days"
3366,2328,"Student","2020-08-06","2020-09-05",False,True,30,"0-30 days"
3367,9450,"Family","2020-11-21","2020-12-21",False,True,30,"0-30 days"
3368,9791,"Family","2024-04-06","2024-05-06",False,True,30,"0-30 days"
3369,3313,"Student","2021-10-26","2022-04-24",False,True,180,"91-180 days"
3370,4602,"Student","2023-02-20","2023-08-19",False,True,180,"91-180 days"
3371,965,"Family","2021-09-27","2022-09-27",False,True,365,"181-365 days"
3372,5212,"Premium","2019-10-05","2020-01-03",False,True,90,"31-90 days"
3373,418,"Family","2020-04-13","2020-07-12",False,True,90,"31-90 days"
3374,9337,"Family","2023-08-18","2024-08-17",False,True,365,"181-365 days"
3376,3793,"Student","2022-06-01","2022-07-01",False,True,30,"0-30 days"
3377,6815,"Student","2021-05-05","2021-06-04",False,True,30,"0-30 days"
3378,1327,"Student","2020-02-13","2020-05-13",False,True,90,"31-90 days"
3379,3608,"Premium","2023-10-28","2024-04-25",False,True,180,"91-180 days"
3380,3886,"Premium","2019-10-04","2020-10-03",False,True,365,"181-365 days"
3381,3758,"Family","2023-03-05","2023-09-01",False,True,180,"91-180 days"
3382,5383,"Student","2024-03-29","2024-04-28",False,True,30,"0-30 days"
3384,7157,"Premium","2022-03-19","2022-04-18",False,True,30,"0-30 days"
3385,6113,"Family","2020-03-29","2020-09-25",False,True,180,"91-180 days"
3386,278,"Student","2024-01-28","2024-07-26",False,True,180,"91-180 days"
3387,9000,"Student","2025-07-04","2025-08-03",False,True,30,"0-30 days"
3388,1278,"Student","2022-03-01","2023-03-01",False,True,365,"181-365 days"
3389,50,"Premium","2020-07-13","2020-08-12",False,True,30,"0-30 days"
3390,6775,"Premium","2024-11-24","2025-11-24",False,True,365,"181-365 days"
3391,4658,"Student","2024-03-08","2025-03-08",False,True,365,"181-365 days"
3392,2457,"Student","2024-05-28","2025-05-28",False,True,365,"181-365 days"
3393,650,"Student","2021-10-03","2022-10-03",False,True,365,"181-365 days"
3394,2236,"Student","2023-03-31","2023-04-30",False,True,30,"0-30 days"
3395,3539,"Student","2023-12-07","2024-03-06",False,True,90,"31-90 days"
3396,3557,"Student","2021-01-20","2021-07-19",False,True,180,"91-180 days"
3397,5315,"Family","2019-08-08","2019-11-06",False,True,90,"31-90 days"
3398,4981,"Student","2019-08-28","2019-09-27",False,True,30,"0-30 days"
3399,4577,"Family","2023-11-19","2024-02-17",False,True,90,"31-90 days"
3400,7156,"Family","2023-01-18","2023-04-18",False,True,90,"31-90 days"
3401,7819,"Student","2022-03-11","2022-06-09",False,True,90,"31-90 days"
3402,1783,"Student","2021-09-25","2022-09-25",False,True,365,"181-365 days"
3403,4740,"Student","2020-11-25","2021-02-23",False,True,90,"31-90 days"
3404,487,"Family","2025-04-05","2025-05-05",False,True,30,"0-30 days"
3405,448,"Student","2020-10-10","2021-10-10",False,True,365,"181-365 days"
3406,1967,"Student","2021-06-03","2021-07-03",False,True,30,"0-30 days"
3407,3414,"Premium","2021-10-26","2022-04-24",False,True,180,"91-180 days"
3408,2168,"Premium","2019-06-23","2020-06-22",False,True,365,"181-365 days"
3409,6291,"Student","2021-06-10","2021-07-10",False,True,30,"0-30 days"
3410,610,"Student","2021-09-26","2021-10-26",False,True,30,"0-30 days"
3411,6631,"Student","2023-10-16","2023-11-15",False,True,30,"0-30 days"
3412,8758,"Student","2023-06-18","2023-09-16",False,True,90,"31-90 days"
3413,4130,"Student","2024-05-21","2024-08-19",False,True,90,"31-90 days"
3416,1717,"Student","2022-06-20","2022-09-18",False,True,90,"31-90 days"
3417,4316,"Student","2024-01-07","2024-02-06",False,True,30,"0-30 days"
3418,2018,"Student","2023-11-11","2024-05-09",False,True,180,"91-180 days"
3419,1411,"Family","2022-10-07","2023-10-07",False,True,365,"181-365 days"
3421,939,"Family","2020-05-24","2020-06-23",False,True,30,"0-30 days"
3422,6877,"Student","2023-10-13","2024-04-10",False,True,180,"91-180 days"
3423,2026,"Family","2024-03-17","2024-09-13",False,True,180,"91-180 days"
3424,8888,"Student","2023-10-06","2024-04-03",False,True,180,"91-180 days"
3427,5105,"Family","2021-12-27","2022-06-25",False,True,180,"91-180 days"
3428,5173,"Student","2020-04-02","2020-07-01",False,True,90,"31-90 days"
3429,5808,"Premium","2020-08-20","2021-02-16",False,True,180,"91-180 days"
3430,10421,"Student","2020-01-31","2020-03-01",False,True,30,"0-30 days"
3431,6349,"Student","2024-05-26","2024-11-22",False,True,180,"91-180 days"
3432,2414,"Student","2024-05-30","2025-05-30",False,True,365,"181-365 days"
3433,6819,"Student","2021-09-09","2022-09-09",False,True,365,"181-365 days"
3434,845,"Premium","2023-10-06","2024-04-03",False,True,180,"91-180 days"
3435,9679,"Family","2022-07-25","2022-08-24",False,True,30,"0-30 days"
3436,9972,"Family","2022-02-13","2023-02-13",False,True,365,"181-365 days"
3437,8427,"Premium","2022-01-18","2022-04-18",False,True,90,"31-90 days"
3438,4892,"Family","2021-10-03","2022-10-03",False,True,365,"181-365 days"
3439,699,"Premium","2024-01-30","2024-04-29",False,True,90,"31-90 days"
3440,10674,"Student","2023-06-30","2023-12-27",False,True,180,"91-180 days"
3441,6090,"Family","2024-04-05","2024-07-04",False,True,90,"31-90 days"
3442,9637,"Student","2020-04-02","2021-04-02",False,True,365,"181-365 days"
3443,4630,"Student","2019-11-24","2020-11-23",False,True,365,"181-365 days"
3444,10799,"Premium","2023-11-24","2024-05-22",False,True,180,"91-180 days"
3446,4606,"Student","2020-03-26","2020-06-24",False,True,90,"31-90 days"
3447,564,"Family","2019-08-20","2020-08-19",False,True,365,"181-365 days"
3448,3794,"Family","2023-07-21","2023-10-19",False,True,90,"31-90 days"
3449,1739,"Student","2022-05-18","2022-11-14",False,True,180,"91-180 days"
3450,597,"Family","2024-10-23","2025-01-21",False,True,90,"31-90 days"
3452,2732,"Family","2023-08-06","2023-11-04",False,True,90,"31-90 days"
3453,8872,"Family","2024-09-29","2024-12-28",False,True,90,"31-90 days"
3454,6018,"Student","2025-01-13","2026-01-13",False,True,365,"181-365 days"
3455,528,"Student","2025-05-16","2025-08-14",False,True,90,"31-90 days"
3456,10592,"Family","2023-07-09","2024-07-08",False,True,365,"181-365 days"
3458,5396,"Premium","2023-01-13","2023-04-13",False,True,90,"31-90 days"
3459,6750,"Student","2025-04-14","2025-10-11",False,True,180,"91-180 days"
3461,8366,"Premium","2019-10-03","2020-03-31",False,True,180,"91-180 days"
3462,4814,"Family","2021-10-25","2022-01-23",False,True,90,"31-90 days"
3463,5299,"Family","2021-05-14","2021-11-10",False,True,180,"91-180 days"
3464,3698,"Family","2022-09-15","2022-12-14",False,True,90,"31-90 days"
3465,2989,"Premium","2023-11-06","2023-12-06",False,True,30,"0-30 days"
3466,7704,"Student","2019-12-19","2020-01-18",False,True,30,"0-30 days"
3467,4825,"Premium","2024-12-07","2025-06-05",False,True,180,"91-180 days"
3468,7025,"Premium","2020-09-13","2021-09-13",False,True,365,"181-365 days"
3469,5561,"Student","2025-07-01","2025-07-31",False,True,30,"0-30 days"
3470,425,"Family","2024-08-29","2025-08-29",False,True,365,"181-365 days"
3471,3660,"Premium","2024-09-21","2024-12-20",False,True,90,"31-90 days"
3472,2023,"Family","2022-12-28","2023-03-28",False,True,90,"31-90 days"
3473,4425,"Student","2022-01-29","2022-02-28",False,True,30,"0-30 days"
3474,3533,"Family","2019-08-07","2020-02-03",False,True,180,"91-180 days"
3475,5959,"Premium","2019-10-08","2020-01-06",False,True,90,"31-90 days"
3476,7650,"Family","2021-07-20","2022-01-16",False,True,180,"91-180 days"
3477,3182,"Student","2019-09-19","2019-12-18",False,True,90,"31-90 days"
3479,2200,"Family","2024-08-10","2024-09-09",False,True,30,"0-30 days"
3480,2504,"Student","2021-07-21","2022-07-21",False,True,365,"181-365 days"
3481,2908,"Premium","2021-06-11","2021-12-08",False,True,180,"91-180 days"
3482,1752,"Premium","2021-09-22","2021-10-22",False,True,30,"0-30 days"
3483,4011,"Student","2019-08-05","2019-11-03",False,True,90,"31-90 days"
3484,309,"Student","2023-05-07","2023-11-03",False,True,180,"91-180 days"
3485,3240,"Student","2019-08-06","2020-08-05",False,True,365,"181-365 days"
3487,5424,"Student","2021-10-28","2021-11-27",False,True,30,"0-30 days"
3488,7131,"Family","2020-05-07","2020-08-05",False,True,90,"31-90 days"
3489,5275,"Student","2020-03-21","2020-06-19",False,True,90,"31-90 days"
3490,4293,"Student","2021-04-23","2021-10-20",False,True,180,"91-180 days"
3492,9389,"Student","2022-06-07","2023-06-07",False,True,365,"181-365 days"
3493,1886,"Student","2020-02-02","2021-02-01",False,True,365,"181-365 days"
3494,5794,"Student","2022-08-07","2022-11-05",False,True,90,"31-90 days"
3495,3342,"Premium","2020-01-05","2020-07-03",False,True,180,"91-180 days"
3496,9313,"Student","2024-10-02","2024-12-31",False,True,90,"31-90 days"
3497,5440,"Premium","2020-01-13","2020-02-12",False,True,30,"0-30 days"
3498,7047,"Family","2021-11-19","2022-02-17",False,True,90,"31-90 days"
3499,4253,"Student","2024-12-18","2025-12-18",False,True,365,"181-365 days"
3500,428,"Student","2019-11-19","2020-02-17",False,True,90,"31-90 days"
3502,1193,"Student","2023-03-16","2024-03-15",False,True,365,"181-365 days"
3503,4129,"Premium","2020-05-06","2020-08-04",False,True,90,"31-90 days"
3505,8266,"Family","2020-05-15","2020-11-11",False,True,180,"91-180 days"
3506,6012,"Family","2022-03-18","2022-06-16",False,True,90,"31-90 days"
3507,9164,"Family","2021-07-25","2022-01-21",False,True,180,"91-180 days"
3508,721,"Student","2019-12-01","2020-05-29",False,True,180,"91-180 days"
3509,10312,"Student","2019-10-16","2020-10-15",False,True,365,"181-365 days"
3510,4171,"Student","2023-09-18","2024-09-17",False,True,365,"181-365 days"
3511,3436,"Student","2021-06-19","2021-09-17",False,True,90,"31-90 days"
3512,8753,"Premium","2024-01-28","2024-04-27",False,True,90,"31-90 days"
3513,125,"Student","2023-02-08","2024-02-08",False,True,365,"181-365 days"
3514,1495,"Student","2020-07-19","2021-01-15",False,True,180,"91-180 days"
3515,8161,"Student","2022-07-18","2022-10-16",False,True,90,"31-90 days"
3516,6755,"Family","2023-03-26","2024-03-25",False,True,365,"181-365 days"
3517,2319,"Student","2022-06-18","2022-12-15",False,True,180,"91-180 days"
3518,2307,"Premium","2020-01-05","2020-02-04",False,True,30,"0-30 days"
3519,5273,"Student","2019-08-15","2020-08-14",False,True,365,"181-365 days"
3520,3627,"Family","2023-11-25","2024-11-24",False,True,365,"181-365 days"
3521,10782,"Student","2023-11-02","2024-11-01",False,True,365,"181-365 days"
3522,5745,"Student","2022-08-13","2022-11-11",False,True,90,"31-90 days"
3523,6103,"Family","2023-09-15","2024-03-13",False,True,180,"91-180 days"
3524,1176,"Premium","2020-06-20","2020-07-20",False,True,30,"0-30 days"
3525,7115,"Student","2022-04-15","2023-04-15",False,True,365,"181-365 days"
3526,618,"Student","2025-01-08","2026-01-08",False,True,365,"181-365 days"
3527,3487,"Student","2020-05-07","2020-11-03",False,True,180,"91-180 days"
3528,4246,"Student","2024-04-04","2024-05-04",False,True,30,"0-30 days"
3529,3144,"Student","2022-09-11","2022-10-11",False,True,30,"0-30 days"
3530,10155,"Student","2024-12-31","2025-06-29",False,True,180,"91-180 days"
3532,4443,"Family","2024-01-25","2025-01-24",False,True,365,"181-365 days"
3533,3986,"Family","2021-01-14","2021-04-14",False,True,90,"31-90 days"
3535,5418,"Premium","2020-11-24","2021-05-23",False,True,180,"91-180 days"
3536,7605,"Family","2024-08-07","2024-11-05",False,True,90,"31-90 days"
3539,956,"Student","2023-11-07","2023-12-07",False,True,30,"0-30 days"
3540,397,"Family","2024-01-25","2024-04-24",False,True,90,"31-90 days"
3542,7885,"Student","2022-09-07","2022-10-07",False,True,30,"0-30 days"
3543,3390,"Student","2021-07-20","2022-01-16",False,True,180,"91-180 days"
3544,4759,"Premium","2021-01-23","2022-01-23",False,True,365,"181-365 days"
3545,8029,"Family","2025-05-11","2025-06-10",False,True,30,"0-30 days"
3546,7655,"Family","2021-01-12","2021-07-11",False,True,180,"91-180 days"
3547,9641,"Student","2021-11-07","2022-11-07",False,True,365,"181-365 days"
3548,6445,"Student","2022-08-18","2023-02-14",False,True,180,"91-180 days"
3549,6909,"Student","2020-11-26","2021-02-24",False,True,90,"31-90 days"
3550,53,"Family","2023-07-04","2023-10-02",False,True,90,"31-90 days"
3551,3885,"Student","2021-08-07","2022-08-07",False,True,365,"181-365 days"
3552,4259,"Student","2023-12-13","2024-01-12",False,True,30,"0-30 days"
3553,9132,"Student","2021-03-29","2022-03-29",False,True,365,"181-365 days"
3555,1655,"Student","2023-09-13","2023-10-13",False,True,30,"0-30 days"
3557,93,"Student","2019-07-12","2020-01-08",False,True,180,"91-180 days"
3558,4153,"Premium","2021-09-28","2021-10-28",False,True,30,"0-30 days"
3559,1510,"Student","2022-01-25","2022-07-24",False,True,180,"91-180 days"
3561,3273,"Student","2025-04-07","2026-04-07",True,False,288,"181-365 days"
3562,969,"Student","2022-02-01","2022-07-31",False,True,180,"91-180 days"
3563,898,"Student","2025-04-03","2025-09-30",False,True,180,"91-180 days"
3564,4225,"Family","2021-01-22","2022-01-22",False,True,365,"181-365 days"
3567,3129,"Student","2023-08-03","2024-01-30",False,True,180,"91-180 days"
3568,6796,"Student","2021-01-06","2021-07-05",False,True,180,"91-180 days"
3570,4355,"Family","2023-11-28","2024-05-26",False,True,180,"91-180 days"
